sample_id,score
MAP14498577,6.413833735000004
MAP16322424,10.017440921000022
MAP24747976,3.7489000269999977
MAP31504924,12.029874858999959
MAP31756046,5.455173887
MAP35941263,12.838179620000055
MAP37251992,11.202156889999982
MAP39136480,7.777802834999981
MAP39989287,11.166155162999997
MAP50104396,7.658901690999977
MAP50301549,8.507924265999952
MAP50304024,11.060872866999969
MAP50400259,10.665036041999976
MAP50401426,11.00653049499999
MAP51815338,9.880307622999988
MAP54122640,8.869565510999967
MAP55177253,10.432536827000009
MAP57978756,12.949053540000012
MAP61142759,10.729535261999963
MAP66924745,7.069148250999976
MAP67185070,6.129403684999996
MAP69982533,13.931461005000006
MAP73943687,11.636268856999992
MAP85328131,10.447146593000008
MAP90267190,9.054587467000001
MAP90544686,12.742135572999988
MAP92996364,8.636852963000013
ROS11240247,5.47727275599999
ROS20223617,11.16268541699996
ROS20254164,12.92071493700004
ROS20267709,9.436793315999983
ROS20674902,10.857070842000004
ROS97929179,12.640335837000011
MAP17929065,9.410750945000016
MAP18920002,13.483791191999993
MAP22868024,13.670885276000037
MAP27481601,10.827115809999976
MAP35170130,8.164509813999981
MAP44019405,10.552042267999973
MAP46000440,12.737073998
MAP47652086,14.693800118
MAP50101109,8.524642612999996
MAP50102376,11.987158976999991
MAP50102790,9.233621661000027
MAP50106992,14.071862313000013
MAP50107871,8.92528219499998
MAP50108912,13.147317412000014
MAP50302266,12.643453532999992
MAP50406345,11.907024562999993
MAP52940446,10.736261951000033
MAP57978468,10.480338787999983
MAP59150662,11.242510347999973
MAP65736039,11.572159764
MAP77239958,8.391751562999955
MAP85065193,10.236145191000015
ROS10221262,12.704929572999982
ROS10298957,10.333486531999993
ROS10484873,10.115336711000005
ROS11233086,13.102810505999992
ROS11349821,11.12284384800002
ROS11392518,6.994840072000015
ROS20242958,9.319885006
ROS20261613,7.706602725000019
ROS20494368,9.520689966000031
ROS20767628,13.395767117999986
ROS20800682,10.084699430999995
ROS20892128,12.452726395999974
ROS21101658,9.62973755600001
ROS70421820,8.040688462999976
ROS75142238,11.178887749999946
MAP14452889,11.155197824999966
MAP34962204,9.642960049000004
MAP37178462,9.908103399000034
MAP37439930,8.245788732000001
MAP45566083,9.158560509999978
MAP50100932,11.000393257000004
MAP50103093,10.593816129999977
MAP50106442,11.778973954000001
MAP50107907,10.819983992999967
MAP50301099,10.051085791000002
MAP50302554,11.247919333999954
MAP50400835,11.050610128000018
MAP50402729,8.438513193999968
MAP50409956,7.743900372999984
MAP51903261,10.438930753000005
MAP67216828,9.069820791999993
MAP70153803,11.846835870999975
MAP70816595,13.139729039999994
MAP74753465,7.69533349699999
MAP76867532,8.394729108000007
MAP78452313,14.407798022000032
MAP82317494,13.633201778000036
MAP87208386,11.486079034999973
MAP89164957,8.307101525000004
MAP92023910,7.297094926999984
MAP92113025,8.896404956999994
MAP99110004,8.336919461
ROS10246987,13.938402866999999
ROS10291856,13.116089586
ROS11455792,10.796192419999977
ROS15175325,7.91067715100001
ROS20180815,10.554304842999963
ROS20187204,9.52464890999998
ROS20207013,12.894076673999981
ROS20271359,7.232405132999991
ROS20282974,12.413860637000017
ROS20416210,9.769806589000009
ROS20532115,5.913302109999986
ROS20559562,6.372919136999999
ROS20646778,14.21293683799999
ROS20654818,9.876401342
ROS20886846,9.033616111999981
ROS20923002,12.992728947999993
ROS20954847,7.813849762000017
ROS21001771,9.172279559999977
ROS21002812,12.655403398999981
ROS21183160,11.49047152600001
MAP14184286,10.594550300000002
MAP16513683,8.35735846199997
MAP21362537,9.734194506
MAP24073245,7.62361945199999
MAP24141372,11.420233133000005
MAP35592862,6.506819360000005
MAP36830117,8.662229486999985
MAP43485807,7.938148412999994
MAP50108462,7.923592448000011
MAP50300534,10.143760659999995
MAP50301675,8.632658451999964
MAP50402693,13.952220456000022
MAP50407486,12.163511799999995
MAP60922329,11.962121004999963
MAP63649283,7.082631063999995
MAP72777797,11.178253907999984
MAP75990666,8.438830354999967
MAP77868579,10.39456344099998
MAP77970662,11.493812258000002
MAP82684406,10.90159819399999
MAP84642424,9.721167291000029
MAP84653463,8.595118811999974
MAP87779516,9.713301681999992
MAP94974890,11.837366440999975
ROS10319069,8.162020651000008
ROS10675906,10.050474830000036
ROS10901987,10.895354576999967
ROS11259716,11.462169564000023
ROS11390174,10.784801359000003
ROS15196848,11.086342164999989
ROS20208992,10.214376918999967
ROS20233939,8.91067963799998
ROS20376029,11.86697758300002
ROS20683921,10.855737306999997
ROS20726273,11.108406750999983
ROS20774339,9.485184891000001
ROS20906079,10.677237892000033
ROS21000630,8.004634441000018
ROS21001807,8.306893971999997
ROS21002074,8.253698434000004
ROS21401001,6.321448051000012
ROS31908032,10.544421033999988
ROS43596435,9.204526065999977
MAP22776575,10.495325554000031
MAP27313862,8.490610483999992
MAP29821047,14.714059311999964
MAP33501827,15.019387128000002
MAP35072859,11.463916683999997
MAP35286551,7.059034016000001
MAP39800111,11.550059963999972
MAP41265021,14.582583629999979
MAP45115248,10.233219509999993
MAP45514725,7.072843199999984
MAP50103381,9.48172281099999
MAP50300084,13.777116255000063
MAP50402017,5.771135204000002
MAP50406057,10.836582371000002
MAP50409370,13.662486138999993
MAP61827429,7.619007650000009
MAP63188799,7.547964700000003
MAP63874408,8.708123867999984
MAP66406040,9.376357101999993
MAP71648351,9.72888009899997
MAP72188804,10.845457222999965
MAP72650337,7.7979836059999865
MAP79692387,12.096661617999985
MAP90447310,8.423489131000004
MAP97220113,9.673733669999963
ROS10100736,15.042336300999997
ROS10263208,13.665760062000034
ROS15103261,9.101314199999976
ROS15138884,9.958407054999965
ROS20260284,9.172598457000015
ROS20260734,13.428098130000006
ROS20447343,9.10471271499999
ROS20583594,10.814069802999967
ROS20649389,12.254513732000014
ROS20665307,11.536958342999952
MAP23004922,9.331440493000008
MAP24644776,9.206463132000012
MAP33084399,10.679243857999937
MAP40510997,10.82699639099999
MAP44472870,13.29062527299997
MAP44671043,12.843724113999954
MAP47315778,7.474506717000004
MAP50301387,8.271215385000014
MAP50401002,8.057153954999993
MAP50405330,9.91311524899997
MAP64493027,11.590813585000022
MAP65214844,9.57708347299997
MAP75169847,8.330557603999969
MAP75862131,5.32205825099999
MAP80790863,8.989104235999992
MAP83984043,14.78198444500004
MAP85980779,6.483253373000014
MAP91921829,8.332738457000026
MAP96892753,9.720232310999982
ROS10516762,13.148823946000002
ROS10551157,10.407172475000005
ROS15176592,6.977643090999981
ROS20311676,11.894071293999975
ROS20501668,9.024573900999995
ROS20603141,11.044097942000011
ROS20732429,9.604085465999988
ROS20769648,8.591518146000011
ROS20819999,11.922110430000005
ROS60269051,11.726649548999944
ROS97411796,10.307164787000035
MAP13485298,6.384118914999983
MAP13747771,8.418264211000011
MAP36773029,11.220835183
MAP38606123,12.434208748000028
MAP40611041,8.909031595999986
MAP42988567,8.756564474999998
MAP43536587,6.320953759999967
MAP48697089,6.9538381529999835
MAP50101073,11.775895224000001
MAP50302716,8.988000056999995
MAP55820335,11.370607151999977
MAP64291829,9.532767437000013
MAP65652206,6.683118341999998
MAP71727427,10.12259276299999
MAP73763467,6.845886642999981
MAP76431098,13.461326866000016
MAP76755449,8.728726029999972
MAP78410089,9.817637833000001
MAP78905055,9.589312061000005
MAP89001223,10.362363357999957
MAP97264179,8.190821548000002
MAP98953007,7.986036995999982
ROS10290427,13.058809656999967
ROS10405008,10.98915588
ROS10435090,4.225741084000006
ROS10438999,7.297067321
ROS15846869,9.964169501000033
ROS20109020,15.222228535999996
ROS20124619,10.498328858999985
ROS20201891,6.5938874469999895
ROS20270768,11.799612654000015
ROS20331760,10.874582706000025
ROS20380831,7.441876995999986
ROS20504017,12.782069767999975
ROS20561642,9.958483745000002
ROS20682204,9.94679137400001
ROS20898476,8.649953467000005
ROS20965598,7.653944478999994
ROS21001519,12.748220062000012
ROS21123636,6.416527925
ROS21160753,9.299980573999974
MAP27242962,10.67732590100002
MAP37527863,9.234700224000003
MAP44299049,12.745742546999928
MAP46291609,12.51684796599999
MAP50102088,6.665816678999992
MAP50107745,11.634893405999971
