sample_id,score
MAP14498577,8.632193652339994
MAP16322424,6.881879908144
MAP24747976,7.416613406252008
MAP31504924,8.398835603927996
MAP31756046,7.694884653135004
MAP35941263,6.514476753358999
MAP37251992,7.2542462048
MAP39136480,6.539504565922
MAP39989287,7.930454095183
MAP50104396,6.960442413309995
MAP50301549,7.264177942246002
MAP50304024,7.812244849223001
MAP50400259,6.942103866378998
MAP50401426,7.721153188154994
MAP51815338,8.478484681272006
MAP54122640,9.429885428057004
MAP55177253,6.994230371926003
MAP57978756,6.711302592409002
MAP61142759,6.464188504862004
MAP66924745,7.693128548967004
MAP67185070,7.512367557280993
MAP69982533,8.180099990603003
MAP73943687,6.997251688099
MAP85328131,6.757124901391998
MAP90267190,6.960786915644997
MAP90544686,7.452584977825998
MAP92996364,6.407535009183998
ROS11240247,6.01419127947
ROS20223617,8.024305902775005
ROS20254164,6.911736206631997
ROS20267709,7.476279932268999
ROS20674902,6.667184914785
ROS97929179,7.381323963141998
MAP17929065,7.348222272998002
MAP18920002,7.821422765775006
MAP22868024,8.682438503241
MAP27481601,7.543036987587003
MAP35170130,7.823396163834003
MAP44019405,5.907525116523001
MAP46000440,6.876375158197998
MAP47652086,6.884775156383999
MAP50101109,7.859753505288001
MAP50102376,7.602472602535996
MAP50102790,6.783202994579995
MAP50106992,7.607943115761007
MAP50107871,6.700975667
MAP50108912,7.981508244236
MAP50302266,7.279482184789998
MAP50406345,7.5871554223080055
MAP52940446,8.841253559438002
MAP57978468,6.096047259589995
MAP59150662,7.718892461628
MAP65736039,6.832412300364999
MAP77239958,6.151453111161997
MAP85065193,6.817332400546002
ROS10221262,7.388637305714997
ROS10298957,7.314990471068
ROS10484873,7.175788153067999
ROS11233086,6.854728573831005
ROS11349821,8.347041726172
ROS11392518,7.447144383812003
ROS20242958,7.644870602316007
ROS20261613,7.294572910898
ROS20494368,8.857400390272002
ROS20767628,8.019870168475999
ROS20800682,8.036733448423993
ROS20892128,6.9895479798250015
ROS21101658,7.8031922437029975
ROS70421820,8.745954320555992
ROS75142238,7.399800205180997
MAP14452889,7.109527616030004
MAP34962204,7.891694330499993
MAP37178462,6.695485784221001
MAP37439930,8.239190195976999
MAP45566083,7.999684933304998
MAP50100932,6.923045862802002
MAP50103093,6.512226392808998
MAP50106442,7.897306639899002
MAP50107907,6.666768535044997
MAP50301099,7.542229094611002
MAP50302554,7.173625406551999
MAP50400835,8.478198166542006
MAP50402729,7.371737848087
MAP50409956,7.357547563633
MAP51903261,7.459536878468995
MAP67216828,8.113953591256998
MAP70153803,6.783001175420997
MAP70816595,8.314233300184998
MAP74753465,7.822118300696997
MAP76867532,8.481271979445001
MAP78452313,7.740059170565997
MAP82317494,7.768300334040003
MAP87208386,6.882049552513997
MAP89164957,7.764941223248998
MAP92023910,9.332454651917997
