sample_id,score
MAP12788806,1.1109702
MAP13485298,1.8354077
MAP13747771,0.7085607999999999
MAP14184286,1.047095
MAP14452889,0.6337649999999999
MAP14498577,1.4596715
MAP15387421,1.1144273999999998
MAP16322424,1.2595670999999995
MAP16513683,1.1960485
MAP17929065,1.0563624999999996
MAP18920002,0.6797352000000002
MAP21362537,1.1495369
MAP22776575,1.2853957
MAP22868024,1.1466941
MAP23004922,1.2215466999999998
MAP24073245,0.8080056999999998
MAP24141372,1.4592228000000005
MAP24219409,1.2746575999999996
MAP24644776,1.4105172
MAP24680888,1.0491349
MAP24747976,0.4513534
MAP25580771,1.3597248
MAP27242962,1.5755163
MAP27313862,0.7530131
MAP27481601,0.8154856000000001
MAP29821047,0.8066092000000002
MAP31504924,1.0711628999999998
MAP31509843,0.9639128
MAP31756046,1.1511435999999995
MAP32383679,1.2867009000000005
MAP32705437,0.7988703999999999
MAP33084399,0.8224905000000001
MAP33400773,0.6466202000000001
MAP33501827,1.4578802999999998
MAP34726040,1.1545055000000002
MAP34962204,1.3518477
MAP35072859,1.1931002000000002
MAP35170130,0.5854373000000002
MAP35286551,0.1982905000000002
MAP35592862,0.8593528999999998
MAP35941263,1.4325715
MAP36773029,0.3049539000000001
MAP36830117,1.1912631
MAP37178462,1.1538564
MAP37251992,1.3006361000000002
MAP37439930,0.8637112999999998
MAP37527863,0.9551581
MAP38606123,1.0922212000000002
MAP39125441,1.1618528
MAP39136480,1.2969335000000002
MAP39316600,1.0887376000000002
MAP39800111,0.7651732999999998
MAP39989287,0.8135964999999998
MAP40510997,0.8793291999999999
MAP40611041,0.6146432999999999
MAP41265021,0.9939726
MAP42988567,1.3915917
MAP43074402,1.0130842000000002
MAP43485807,0.8532322999999999
MAP43536587,1.0882443000000002
MAP44019405,2.2317267999999997
MAP44299049,0.7282751999999999
MAP44472870,1.7343866000000003
MAP44671043,1.5016659
MAP45115248,1.3765934
MAP45514725,1.3789335
MAP45566083,1.1140358
MAP46000440,1.0839998999999998
MAP46291609,1.3435094
MAP46369736,1.1824328
MAP46547648,1.1166889000000002
MAP47315778,0.9407453
MAP47652086,1.0807272999999995
MAP48013463,0.7467744000000001
MAP48697089,1.0908072000000002
MAP50100770,0.9272703999999998
MAP50100932,1.8269181000000003
MAP50101073,1.4836517000000002
MAP50101109,0.7084036999999999
MAP50102088,1.4920290000000005
MAP50102376,0.7961149999999997
MAP50102790,0.9266061
MAP50103093,0.8330215999999999
MAP50103129,0.9499962
MAP50103381,0.8459550999999998
MAP50104396,1.5911893
MAP50105301,0.9012996
MAP50105987,1.5008241999999996
MAP50106280,1.6793881000000002
MAP50106316,1.2644656
MAP50106442,0.7884451999999998
MAP50106992,0.8109325000000001
MAP50107745,1.302809
MAP50107871,1.2875387
MAP50107907,1.3012183
MAP50108048,1.1075538000000005
MAP50108462,1.5172356
MAP50108598,0.4861784
MAP50108886,1.2198986
MAP50108912,1.1917796
MAP50109477,1.2522343
MAP50199993,0.9942409
MAP50300084,1.0054765999999995
MAP50300246,0.2943596
MAP50300534,0.9116195
MAP50301099,0.2517077
MAP50301387,1.0679295999999998
MAP50301549,1.5378127
MAP50301675,0.9085029999999998
MAP50302266,0.9575946999999998
MAP50302554,1.0510457
MAP50302716,0.9947948
MAP50302978,1.3911560000000005
MAP50304024,1.2256195
MAP50400259,0.3279698999999998
MAP50400835,1.2305672999999997
MAP50400961,1.6868209999999997
MAP50401002,1.0739108
MAP50401426,1.23363
MAP50402017,1.0520246999999998
MAP50402567,1.194298
MAP50402693,0.8124849999999998
MAP50402729,1.2713597
MAP50405330,0.7771790999999998
MAP50406057,0.5468929000000001
MAP50406345,1.3827622000000004
MAP50407486,1.1616996
MAP50408077,1.2672038
MAP50409370,1.0858954
MAP50409956,0.9541794
MAP50410021,0.8174834
MAP50410283,1.189255
MAP50410319,1.1761771999999997
MAP50500550,0.7860616999999999
MAP51815338,0.8611097000000001
MAP51903261,1.0729252
MAP52940446,0.8717562999999999
MAP53389845,1.0088543
MAP53772202,1.2867308
MAP54122640,0.4254212
MAP54324848,0.9093922
MAP54458919,0.9335624
MAP55177253,1.1550885
MAP55820335,1.1022614
MAP56102646,1.1772828
MAP57978468,1.1299004
MAP57978756,1.4967799999999998
MAP59150662,1.3249643
MAP59618707,1.4796161999999995
MAP60725338,1.4164525000000003
MAP60848460,0.5942090999999998
MAP60922329,1.0077628999999997
MAP61029627,0.9903554000000004
MAP61142759,0.4585294
MAP61827429,1.5454576
MAP62301938,1.3715087999999998
MAP63188799,0.8867261999999998
MAP63649283,1.1890769
MAP63874408,1.4563781
MAP64150173,1.1418203999999998
MAP64287431,0.4759962
MAP64291829,0.8521782000000003
MAP64493027,1.1645124
MAP65001607,0.6705862
MAP65214844,0.7593641999999998
MAP65652206,0.91233
MAP65736039,0.985869
MAP66406040,0.9770609999999996
MAP66924745,1.4717038999999998
MAP67185070,0.8494214999999998
MAP67216828,1.4816041
MAP67429065,1.5726511
MAP67725478,1.3608299
MAP68015667,0.4438242999999998
MAP68778359,1.0660967
MAP69982533,0.6596550999999998
MAP70153803,0.6894451000000001
MAP70816595,1.2182218
MAP71648351,1.1612467
MAP71727427,1.6235690999999997
MAP72188804,0.6095972
MAP72650337,1.090666
MAP72777797,0.7924287999999999
MAP73763467,0.7171713
