sample_id,score
816,-0.2439999999999999
141,0.0219230000000001
812,0.065105
1214,-0.036458
1159,0.6830000000000002
11428,0.077
834,-0.2049269999999998
1944,0.1352169999999999
1200,0.5205619999999997
976,0.439
11319,0.3
828,-0.364
1047,0.196
742,0.079
786,0.400077
952,0.0564619999999998
1929,0.0669999999999999
1005,0.3453149999999998
11317,-0.210839
129,-0.091
1089,0.12581
1036,0.648708
1937,0.1239999999999999
1923,0.324
1027,0.4359999999999999
134,0.0626149999999999
11396,-0.61
11398,0.28
777,-0.198
11485,0.35
766,0.5800000000000001
11266,0.976737
11470,-0.568
11432,0.2260000000000001
11474,-0.097077
11422,-0.0509049999999999
1275,0.5289999999999999
849,-0.397455
896,-0.079
11400,0.1360769999999999
11386,0.4461989999999999
1942,0.491
991,0.7889999999999999
11337,-0.185692
1015,0.7369270000000002
1000,0.1680000000000001
1964,0.180095
11469,-0.0728829999999999
11339,0.0549999999999999
11322,0.0259999999999999
719,0.2578939999999999
11288,-0.343692
744,0.3180000000000001
1926,0.491905
933,0.0209999999999998
1963,0.169
962,0.44414
937,0.0324669999999999
1302,0.1542319999999999
11389,0.3780000000000001
11385,-0.39
11311,-0.185365
1166,0.228
11431,0.558775
11325,0.462263
11393,-0.0869999999999998
11263,0.0669999999999999
1945,-0.244
142,0.571905
948,0.0350769999999999
11463,-0.025087
11429,-0.03722
813,-0.1828489999999999
775,0.2139999999999999
11430,0.3187809999999998
1121,0.677095
1938,0.208
1129,0.2489049999999999
1105,0.4740000000000001
783,0.519927
1052,-0.7769999999999999
11241,0.116
843,0.635417
11468,0.5990000000000001
135,0.4743800000000002
731,-0.0523880000000001
801,-0.015387
1059,-0.097095
1959,-0.8267899999999998
1956,0.254
1924,0.3169229999999999
1271,0.5195400000000001
7098,0.522146
732,0.0919999999999999
1078,0.2939999999999999
1098,0.0618719999999998
1919,0.666927
1936,0.4849229999999997
14549,0.5810000000000001
1058,0.364
1933,0.8180000000000001
11394,0.5810000000000001
1282,0.6760000000000002
11294,0.081
11391,0.2544249999999999
1119,0.1108499999999999
1203,0.4696
11289,0.639
1934,0.5730949999999999
11395,0.1910000000000001
1239,-0.04879
14553,-0.1050000000000001
11326,-0.1595619999999999
716,0.5566850000000002
1085,1.197854
894,0.238905
1034,0.095927
7095,0.3576200000000002
966,0.024
1146,0.1089089999999999
1103,0.6579999999999999
1104,0.241
1114,0.170927
1943,0.0140000000000001
1955,0.0486339999999999
1183,-0.1559999999999999
1960,0.571315
1940,0.208
11476,0.680242
1941,0.015733
7099,0.2910640000000001
791,0.058
1953,-0.2249999999999999
1258,0.1930309999999999
14552,0.6654449999999998
1958,-0.2159999999999999
11320,0.3669999999999999
11323,0.396
746,-0.158311
1010,-0.031
1931,0.554739
11314,0.681
11472,-0.3632599999999999
11342,0.502
850,0.9183699999999996
1029,0.06119
785,0.3511060000000001
981,0.0909999999999999
736,-0.496849
1019,0.4876030000000002
1046,0.6316170000000001
797,-0.070978
931,-0.209
751,0.109
1045,-0.0439999999999999
1137,-0.634895
787,0.096
11399,0.061
859,0.1669229999999999
886,0.0903490000000001
11265,0.4853500000000001
11465,-0.3279230000000001
11340,-0.278923
946,0.626
1172,-0.3549999999999999
871,0.4500950000000001
1935,0.348
11293,0.3840000000000001
11417,-0.6099999999999999
1952,0.2410949999999998
851,-0.061
1195,0.317
11397,0.0599999999999999
1932,-0.2730410000000001
11321,0.5570000000000002
149,0.111
1123,-0.4040729999999999
1951,-0.1189999999999999
11341,0.188
892,0.3060280000000001
